original_value,target_mean,target_std,count
43555,35623.89,488.21,27
43556,35748.95,728.83,21
43557,35649.85,481.14,33
43558,35763.38,567.89,24
43559,35808.85,508.8,26
43560,35560.76,501.18,25
43561,35785.32,502.28,28
43562,35654.6,406.1,30
43563,35721.59,613.29,34
43564,35782.37,426.81,30
43565,35597.15,446.93,26
43566,35697.0,559.89,31
43567,35590.09,423.62,23
43568,35782.17,544.07,29
43569,35467.85,875.89,20
43570,35871.18,616.71,38
43571,35682.52,483.98,23
43572,35661.46,533.38,26
43573,35921.15,697.05,20
43574,35759.92,638.91,13
43575,35723.08,498.95,25
43576,35831.78,563.0,23
43577,35692.33,350.48,27
43578,35628.93,409.66,14
43579,35570.37,404.51,19
43580,35621.5,533.05,20
43581,35642.69,695.05,16
43582,35798.17,479.87,24
43583,35629.5,1030.61,26
43584,35682.95,802.41,21
43585,35684.68,423.84,22
43586,35667.17,467.21,23
43587,35590.21,386.94,33
43588,35802.3,611.15,23
43589,35641.95,646.54,21
43590,35624.37,752.82,19
43591,35579.19,472.08,16
43592,35664.1,583.8,20
43593,35418.06,349.6,16
43594,35719.07,484.07,14
43595,35534.47,334.79,15
43596,35630.45,644.89,20
43597,35605.28,422.26,25
43598,35840.9,414.23,21
43599,35758.78,568.9,18
43600,35713.32,686.52,19
43601,35503.63,412.1,19
43602,35698.6,402.02,20
43603,35806.93,695.96,15
43604,35848.23,585.26,26
43605,35590.0,404.6,17
43606,35552.09,571.42,11
43607,35731.33,583.99,21
43608,36073.54,716.72,13
43609,35591.53,354.64,15
43610,35593.75,668.39,16
43611,35840.07,772.36,14
43612,35670.0,1132.83,18
43613,35828.54,711.77,13
43614,35584.53,390.42,15
43615,35916.59,565.79,17
43616,35729.0,348.54,16
43617,35602.1,523.63,21
43618,35616.28,814.05,18
43619,35700.88,742.32,17
43620,35552.67,435.53,21
43621,35799.0,830.02,17
43622,35662.67,550.54,21
43623,35758.75,734.74,16
43624,35830.59,563.69,22
43625,35445.2,436.45,15
43626,35893.94,466.66,17
43627,35697.0,648.63,13
43628,35642.42,631.48,19
43629,35739.05,431.63,19
43630,36014.15,650.34,13
43631,35600.25,414.01,8
43632,36033.4,1360.91,15
43633,35786.29,588.15,17
43634,35583.72,391.86,25
43635,36020.07,886.74,14
43636,35607.92,548.26,12
43637,35560.0,479.26,16
43638,35721.31,850.55,16
43639,35850.6,640.56,15
43640,35856.81,863.87,16
43641,35564.67,324.26,12
43642,35933.62,1174.28,21
43643,35639.0,892.94,11
43644,35434.86,286.66,14
43645,35531.67,324.19,12
43646,35387.75,842.07,20
43647,35380.23,323.81,13
43648,35604.24,630.18,17
43649,35833.71,809.89,14
43650,35768.79,341.19,14
43651,35829.0,655.55,11
43652,35795.1,562.15,10
43653,35650.12,903.11,8
43654,35604.88,633.11,17
43655,35530.17,290.75,6
43656,35713.77,314.45,13
43657,35858.22,775.44,9
43658,35981.45,749.36,11
43659,36071.5,1020.15,10
43660,35881.56,752.64,16
43661,35824.19,723.91,16
43662,35714.93,460.03,14
43663,35655.47,1159.14,15
43664,35572.68,424.57,22
43665,35829.12,747.07,8
43666,36078.75,799.91,12
43667,35130.2,1076.74,10
43668,35599.93,543.22,15
43669,36040.0,1026.32,8
43670,35739.18,607.42,17
43671,35722.64,634.18,14
43672,36041.5,837.45,12
43673,35795.25,717.9,12
43674,35800.33,1003.69,9
43675,35803.78,423.76,9
43676,35625.4,614.18,10
43677,35854.6,723.1,15
43678,35555.91,324.26,11
43679,35751.56,509.09,9
43680,35738.81,516.08,16
43681,36007.5,845.59,16
43682,35602.87,418.02,15
43683,35238.46,1360.42,13
43684,35792.0,405.74,10
43685,35882.58,518.44,12
43686,36067.75,956.26,8
43687,35681.31,681.65,13
43688,35735.14,871.9,14
43689,35659.41,623.96,17
43690,35904.0,666.29,9
43691,36271.0,1141.35,7
43692,35915.6,461.85,15
43693,35638.27,1212.5,15
43694,36041.91,776.38,11
43695,36324.57,912.13,7
43696,35678.17,546.6,6
43697,35840.69,574.04,13
43698,35767.69,606.36,16
43699,35613.0,412.66,6
43700,35434.11,427.99,9
43701,35974.15,433.11,13
43702,35908.15,671.12,13
43703,35772.2,726.18,10
43704,35946.14,809.25,7
43705,35743.67,597.33,12
43706,36069.25,702.43,8
43707,35691.12,526.61,8
43708,35520.75,388.32,8
43709,35926.73,908.01,11
43710,35535.83,833.1,6
43711,35612.44,603.17,9
43712,35871.78,809.82,9
43713,35451.9,477.11,10
43714,35496.17,929.03,18
43715,35671.8,749.06,10
43716,35888.82,401.21,11
43717,35842.2,1087.5,5
43718,35972.17,1210.03,6
43719,36111.11,697.09,9
43720,35709.67,536.2,6
43721,35669.62,511.35,8
43722,35947.93,679.82,14
43723,35744.11,402.59,9
43724,35952.86,809.81,7
43725,35933.6,538.17,10
43726,35781.7,336.25,10
43727,35786.24,875.71,21
43728,35760.75,474.54,8
43729,35933.5,711.87,14
43730,35573.25,416.0,8
43731,35711.56,656.81,9
43732,35841.14,733.17,7
43733,36013.58,830.37,12
43734,35739.22,409.61,9
43735,35329.11,1409.51,9
43736,35631.73,762.17,11
43737,35635.5,404.32,6
43738,35941.36,680.86,11
43739,36059.0,567.62,3
43740,35825.0,937.69,6
43741,35375.09,554.81,11
43742,35821.8,390.61,5
43743,35607.91,362.14,11
43744,35497.88,600.47,8
43745,35346.57,294.43,7
43746,35942.0,805.69,9
43747,35983.6,974.02,5
43748,36177.0,703.51,8
43749,35921.86,453.82,7
43750,35762.47,574.34,15
43751,35182.57,1365.67,7
43752,35085.5,1391.12,6
43753,35665.22,766.44,9
43754,36040.5,648.0,10
43755,35640.45,256.0,11
43756,35481.0,1250.75,11
43757,36137.0,934.1,8
43758,35888.0,411.12,10
43759,35635.25,488.2,8
43760,35522.43,499.78,7
43761,35782.25,524.05,4
43762,35832.17,440.26,6
43763,35908.78,760.57,9
43764,36383.75,869.36,12
43765,35704.83,431.69,12
43766,35793.71,1131.28,7
43767,35520.75,484.03,8
43768,35920.5,691.26,16
43769,35799.93,1063.05,14
43770,35653.14,578.8,7
43771,35588.83,516.98,6
43772,35704.5,379.33,6
43773,36240.6,1362.94,10
43774,36035.5,797.19,12
43775,36233.58,962.16,12
43776,35893.9,1397.16,10
43777,35754.0,1257.2,11
43778,35981.0,802.32,13
43779,35817.4,273.33,5
43780,35512.8,161.9,5
43781,35774.0,395.97,6
43782,36244.07,878.58,14
43783,35896.5,389.06,10
43784,35447.78,345.87,9
43785,35811.36,208.12,11
43786,35796.57,1167.25,14
43787,35662.44,1189.23,9
43788,36640.5,1016.3,6
43789,35441.29,638.6,7
43790,35947.29,1069.34,7
43791,35976.75,724.83,8
43792,36898.57,1004.15,7
43793,36494.4,803.91,5
43794,35401.29,521.34,7
43795,36218.82,939.26,11
43796,35932.75,760.06,16
43797,35997.15,575.81,13
43798,36100.17,977.9,6
43799,35962.44,830.48,9
43800,36202.44,709.86,9
43801,35682.17,609.2,6
43802,36047.75,839.27,4
43803,35770.82,894.26,11
43804,36253.4,655.92,5
43805,36788.0,1420.54,3
43806,35549.2,190.14,5
43807,36086.33,885.66,3
43808,36177.8,724.34,5
43809,35806.38,544.9,8
43810,35776.25,1057.86,8
43811,35507.5,460.75,6
43812,36328.83,829.77,6
43813,35952.43,381.45,7
43814,36127.86,873.39,7
43815,35771.25,319.43,12
43816,35927.8,653.84,10
43817,35748.8,1099.76,5
43818,35833.5,1424.77,4
43819,36020.3,834.56,10
43820,36029.12,734.77,8
43821,34774.86,1635.47,7
43822,36166.5,892.12,6
43823,35386.4,393.92,5
43824,35843.0,622.62,8
43825,35992.33,1154.46,3
43826,35612.33,394.17,9
43827,35678.25,863.88,8
43828,35828.38,612.62,13
43829,36044.67,445.31,3
43830,36229.78,672.88,9
43831,35925.56,482.34,9
43832,35116.0,1547.27,5
43833,36439.83,2079.74,6
43834,35871.33,390.4,9
43835,36532.5,1284.6,8
43836,36107.12,741.03,17
43837,35888.33,932.85,12
43838,36009.56,615.87,9
43839,36181.89,750.46,9
43840,35972.45,692.72,11
43841,35440.12,1176.73,8
43842,35161.11,1157.57,9
43843,35756.67,393.79,6
43844,35415.86,1576.08,7
43845,36363.6,1159.99,5
43846,35779.71,386.64,7
43847,35633.46,1196.39,13
43848,36033.62,880.25,8
43849,36111.86,640.5,7
43850,36181.67,850.22,9
43851,36264.25,638.74,8
43852,35860.6,422.15,10
43853,36409.43,717.87,7
43854,36304.5,1001.12,8
43855,36243.71,954.83,7
43856,35786.11,314.79,9
43857,35295.0,290.22,3
43858,36283.22,1042.86,9
43859,36636.5,1237.87,4
43860,36396.0,924.66,4
43861,36252.78,432.43,9
43862,35916.94,1211.67,16
43863,35824.36,763.15,11
43864,35673.0,334.93,5
43865,36364.0,1333.95,3
43866,36308.5,316.54,4
43867,36047.5,538.15,4
43868,36793.2,698.77,5
43869,36061.29,927.45,7
43870,36181.0,1082.82,5
43871,36280.6,936.93,5
43872,35820.83,629.48,6
43873,36017.8,643.71,10
43874,36291.75,1406.23,4
43875,36044.86,576.85,7
43876,35794.38,395.56,8
43877,36476.0,881.34,10
43878,36186.33,625.16,3
43879,36138.0,815.51,6
43880,35849.23,674.74,13
43881,35875.86,593.19,7
43882,36045.36,615.45,11
43883,36351.67,365.06,9
43884,35937.67,580.17,3
43885,36202.56,587.52,9
43886,36066.33,947.8,12
43887,36486.33,769.2,6
43888,35934.33,709.4,9
43889,36121.71,644.18,7
43890,36413.6,341.17,5
43891,35237.5,1841.52,4
43892,36689.17,729.28,6
43893,36811.75,1232.77,4
43894,36286.6,879.89,10
43895,35823.67,655.61,6
43896,35637.12,1347.56,8
43897,35763.25,667.8,8
43898,36116.4,647.78,5
43899,36212.0,831.94,13
43900,36073.22,839.67,9
43901,35772.5,525.95,4
43902,36460.44,1044.91,9
43903,35829.71,273.77,7
43904,35783.0,722.93,7
43905,36053.5,1261.48,10
43906,35862.43,448.21,7
43907,35583.2,381.13,5
43908,36042.0,750.92,8
43909,35835.25,739.84,8
43910,36468.5,876.46,10
43911,35999.0,510.79,3
43912,35164.0,2305.76,3
43913,35688.67,640.01,9
43914,35975.86,398.46,7
43915,35732.5,725.98,4
43916,36423.5,867.03,10
43917,36506.8,892.2,5
43918,36063.5,377.34,12
43919,35635.5,1739.59,4
43920,36267.6,1079.75,5
43921,36186.75,943.42,8
43922,35794.0,734.96,4
43923,35891.67,890.13,9
43924,36433.67,1059.27,6
43925,36051.89,727.35,9
43926,35989.75,423.92,4
43927,35706.55,677.88,11
43928,35869.4,549.65,5
43929,35982.56,675.0,9
43930,36015.5,419.61,6
43931,35784.7,599.02,10
43932,36008.3,425.03,10
43933,36142.86,917.61,7
43934,36646.33,1016.24,6
43935,35808.25,484.34,8
43936,35971.75,778.61,8
43937,36088.92,597.62,13
43938,35803.88,309.15,8
43939,35808.8,351.81,10
43940,35576.29,1513.79,7
43941,36045.06,712.37,16
43942,36956.0,1102.44,7
43943,35385.5,477.84,4
43944,36639.0,1259.86,5
43945,36057.4,879.02,5
43946,35884.0,610.03,8
43947,35996.0,856.47,4
43948,36075.5,794.08,2
43949,36144.29,813.27,7
43950,35871.0,889.67,8
43951,36158.0,698.62,2
43952,35993.0,652.61,6
43953,36257.22,977.13,9
43954,36217.55,746.07,11
43955,35479.0,609.61,4
43956,35698.43,374.07,7
43957,36058.0,416.94,8
43958,36127.2,1079.64,5
43959,36341.14,912.39,7
43960,36041.78,762.93,9
43961,36047.4,733.34,10
43962,36155.08,984.95,12
43963,36185.17,1141.01,6
43964,36269.17,380.12,6
43965,35967.27,879.73,11
43966,35162.8,1558.97,5
43967,36019.33,997.71,9
43968,35812.14,426.52,7
43969,36003.86,770.66,7
43970,36167.25,500.47,4
43971,35975.0,340.19,5
43972,35902.2,1066.46,5
43973,35770.38,190.82,8
43974,36129.64,767.64,11
43975,36239.25,735.45,8
43976,36168.0,567.1,2
43977,36259.2,887.63,5
43978,35660.0,273.53,6
43979,35843.86,474.67,7
43980,36684.5,1721.81,2
43981,35640.5,535.28,2
43982,36004.6,707.71,5
43983,36110.0,401.98,3
43984,35575.14,381.87,7
43985,35978.8,529.47,5
43986,36419.57,1062.99,7
43987,35857.89,828.93,9
43988,35950.33,701.41,15
43989,35748.67,304.15,18
43990,36270.17,657.57,6
43991,35853.0,532.22,6
43992,36625.17,469.36,6
43993,35999.17,306.65,6
43994,36335.0,277.75,5
43995,35820.8,533.15,5
43996,34883.75,1604.53,4
43997,36936.0,797.68,6
43998,35772.71,406.64,7
43999,36569.83,989.96,6
44000,35557.5,440.07,4
44001,35929.67,487.59,6
44002,36171.17,888.02,12
44003,35818.71,748.51,7
44004,36357.0,1150.07,5
44005,36593.57,685.46,7
44006,36232.8,899.04,10
44007,35719.12,701.91,8
44008,35828.25,164.11,4
44009,36033.18,808.39,11
44010,35793.86,1019.4,7
44011,35506.5,432.04,2
44012,35809.0,566.7,5
44013,35999.5,895.39,4
44014,36256.4,524.47,5
44015,35929.33,508.25,6
44016,35893.5,229.46,4
44017,36124.08,706.22,13
44018,36160.0,522.17,13
44019,36157.2,597.29,5
44020,35969.44,639.61,9
44021,36014.8,706.99,5
44022,36054.83,1046.07,6
44023,36663.86,1146.92,7
44024,36562.5,840.05,6
44025,36562.25,780.4,4
44026,36164.0,599.05,8
44027,36237.57,902.97,7
44028,36399.33,1088.13,6
44029,36185.09,1539.47,11
44030,36374.91,768.69,11
44031,36113.57,813.35,7
44032,36063.2,504.69,5
44033,36041.5,1636.96,8
44034,36189.25,436.64,4
44035,36570.25,930.37,4
44036,36405.62,912.94,8
44037,36005.0,572.06,7
44038,36139.54,718.56,13
44039,36215.86,377.92,7
44040,36566.22,901.76,9
44041,36199.2,719.76,5
44042,35872.75,355.69,4
44043,36120.25,347.21,4
44044,36748.6,761.22,5
44045,35431.17,1124.82,6
44046,36160.0,1404.38,4
44047,36694.67,975.36,9
44048,36112.67,571.74,6
44049,36591.25,1005.78,4
44050,36112.91,935.1,11
44051,36387.5,638.27,10
44052,35983.2,762.79,5
44053,36482.5,467.82,4
44054,36441.71,831.6,7
44055,36466.33,886.78,6
44056,36055.29,973.03,7
44057,36323.5,393.21,4
44058,36476.0,527.03,6
44059,36010.33,1490.15,6
44060,36581.4,998.35,10
44061,36021.17,295.53,6
44062,36390.75,1105.18,12
44063,36299.5,565.08,10
44064,36941.17,618.43,6
44065,36083.1,643.24,10
44066,38444.0,0.0,1
44067,36751.33,1077.1,6
44068,36503.12,904.26,8
44069,36184.8,987.25,5
44070,36296.0,671.58,4
44071,36210.67,953.6,6
44072,36305.73,453.35,11
44073,36293.12,1018.45,8
44074,36308.57,985.48,7
44075,36518.25,501.13,4
44076,36355.43,869.11,7
44077,36083.62,867.22,8
44078,36014.44,944.0,9
44079,36703.67,726.97,6
44080,36100.67,550.02,3
44081,35815.0,0.0,1
44082,35649.33,1440.66,6
44083,36560.0,701.05,3
44084,36703.5,918.64,4
44085,36237.67,470.8,3
44086,36747.33,1016.68,6
44087,35967.27,1085.28,15
44088,35743.4,298.65,5
44089,36712.2,1026.22,10
44090,35887.17,627.99,6
44091,36033.33,660.83,6
44092,36229.14,822.84,7
44093,36282.0,717.05,6
44094,36689.5,784.94,6
44095,36130.75,824.97,4
44096,36450.25,433.93,4
44097,36536.14,687.57,7
44098,36680.67,59.37,3
44099,35935.78,464.33,9
44100,36809.62,1029.81,8
44101,36134.0,21.21,2
44102,36510.75,1004.08,8
44103,36460.83,583.48,6
44104,36517.71,903.7,7
44105,36104.83,1325.31,12
44106,36400.25,1193.06,4
44107,37369.75,558.99,4
44108,36348.33,410.58,6
44109,36692.33,1060.87,6
44110,36322.8,593.35,5
44111,36576.67,1322.68,3
44112,36192.36,764.1,11
44113,36251.0,568.9,5
44114,35965.6,2028.89,5
44115,35830.4,621.17,5
44116,36298.17,668.75,6
44117,37017.4,600.56,5
44118,36195.17,388.41,6
44119,35942.33,621.7,6
44120,36213.75,801.14,8
44121,36124.5,1052.93,6
44122,36156.58,730.05,12
44123,35603.17,539.66,6
44124,36264.75,973.31,8
44125,36021.0,675.9,4
44126,36705.0,763.68,2
44127,36305.2,354.05,5
44128,36266.67,577.46,12
44129,36977.5,783.46,4
44130,36764.25,1030.35,8
44131,36670.0,1262.8,9
44132,36058.0,454.97,6
44133,36038.4,649.97,5
44134,36407.0,1043.67,7
44135,36536.33,710.23,3
44136,35964.33,534.59,6
44137,36950.86,1119.51,7
44138,36515.14,1176.48,7
44139,35634.71,1429.11,7
44140,36809.29,660.47,7
44141,36288.09,497.03,11
44142,36480.75,528.79,8
44143,36459.0,508.14,6
44144,36429.0,1186.36,9
44145,36406.83,819.88,6
44146,36349.0,824.12,4
44147,36169.0,562.07,3
44148,37070.17,1065.05,6
44149,36038.5,990.3,8
44150,36710.0,724.75,5
44151,37312.5,859.64,4
44152,36729.0,988.47,6
44153,36302.43,980.28,7
44154,36579.83,931.77,6
44155,36256.8,738.43,5
44156,36789.12,1188.94,8
44157,36703.25,1035.91,8
44158,36342.4,445.2,5
44159,36425.5,1073.82,6
44160,36563.0,535.82,6
44161,36827.62,1129.07,8
44162,35694.4,1804.41,5
44163,36647.5,123.74,2
44164,35902.0,558.51,5
44165,36488.33,951.6,3
44166,36836.67,1056.67,12
44167,36736.5,203.78,6
44168,36512.5,496.05,6
44169,36275.64,458.58,11
44170,36731.75,984.48,4
44171,36266.0,471.2,7
44172,36558.0,1079.03,8
44173,36317.33,1555.32,3
44174,36259.6,660.46,10
44175,35568.67,468.88,3
44176,36412.67,781.21,3
44177,36298.43,983.0,7
44178,36532.0,1203.8,9
44179,36635.0,1050.55,5
44180,37118.83,1245.28,6
44181,36145.67,335.31,3
44182,36414.67,298.63,6
44183,36739.0,1220.06,5
44184,36210.57,809.11,7
44185,36325.22,409.42,9
44186,36484.75,944.16,4
44187,35624.0,1402.13,6
44188,36200.71,395.72,7
44189,36333.0,370.69,5
44190,36604.29,758.22,7
44191,36969.12,923.63,8
44192,36617.43,1002.31,7
44193,36759.0,1297.85,5
44194,36813.67,1491.65,6
44195,36865.5,989.42,4
44196,36034.5,1206.29,4
44197,36364.62,895.47,8
44198,36473.6,566.03,5
44199,36551.0,928.93,7
44200,36331.0,355.05,5
44201,36117.25,266.76,4
44202,36169.43,801.21,7
44203,36295.0,468.12,5
44204,36198.33,693.5,6
44205,36685.71,1220.14,7
44206,37250.29,1195.51,7
44207,37562.75,1148.88,4
44208,36908.6,1344.15,5
44209,36250.5,764.66,4
44210,36209.8,775.1,10
44211,37085.4,981.65,5
44212,36336.86,1040.64,7
44213,36128.33,1228.93,3
44214,35222.0,0.0,1
44215,36606.5,927.23,8
44216,36469.2,440.47,5
44217,36643.0,67.09,3
44218,36462.5,13.44,2
44219,37344.5,1287.01,4
44220,36604.4,1212.06,5
44221,35654.0,479.01,4
44222,36122.43,773.62,7
44223,36394.17,561.77,6
44224,36307.75,546.37,8
44225,36595.5,414.24,4
44226,36742.8,627.09,5
44227,36767.86,879.8,7
44228,36466.42,1109.62,12
44229,36434.6,1131.38,5
44230,36801.12,727.06,8
44231,36687.8,1052.12,5
44232,36695.0,0.0,1
44233,36324.25,569.09,8
44234,36486.75,326.15,4
44235,36233.17,833.9,6
44236,36623.62,836.68,8
44237,36709.12,1048.46,8
44238,36089.17,806.68,6
44239,37158.0,1168.59,9
44240,36106.75,1440.22,4
44241,35470.5,2358.62,4
44242,36876.43,996.01,7
44243,36217.25,286.99,4
44244,35913.25,698.61,4
44245,37222.8,1202.21,5
44246,35912.4,790.96,5
44247,37331.0,1083.02,4
44248,36530.5,379.1,8
44249,36338.71,947.59,7
44250,36234.11,315.78,9
44251,36289.5,1183.46,6
44252,37102.12,1385.34,8
44253,36229.5,1236.12,6
44254,36611.71,976.31,7
44255,36776.5,762.14,8
44256,36509.8,312.02,5
44257,35988.67,278.05,6
44258,36927.67,1227.39,6
44259,36808.0,949.89,5
44260,36098.6,262.15,5
44261,36649.78,963.19,9
44262,35728.6,843.54,5
44263,35980.6,564.35,5
44264,36037.25,204.42,4
44265,36729.25,1073.27,4
44266,37039.5,1080.43,4
44267,36333.2,677.15,5
44268,36992.43,1092.77,7
44269,37260.62,871.27,8
44270,35986.0,0.0,1
44271,36510.33,1775.27,6
44272,36487.56,1160.86,9
44273,36331.33,1022.22,6
44274,36472.0,636.95,4
44275,37059.0,1406.3,5
44276,36277.33,346.3,3
44277,36776.22,1263.2,9
44278,36393.33,553.02,3
44279,36451.8,1072.51,5
44280,37217.25,1204.52,4
44281,36756.67,1512.11,3
44282,37560.5,885.76,4
44283,37258.0,1462.3,2
44284,36885.33,1400.5,3
44285,36332.29,290.24,7
44286,37108.4,1222.27,5
44287,36832.0,1311.72,6
44288,37320.33,1183.8,6
44289,36836.2,929.75,5
44290,36007.5,387.89,6
44291,36962.0,818.3,4
44292,36822.11,1137.43,9
44293,36318.5,273.86,4
44294,36556.83,1034.98,6
44295,36543.55,1125.19,11
44296,36633.0,336.0,3
44297,36220.57,1430.29,7
44298,37038.0,1038.74,4
44299,36342.17,445.42,6
44300,36312.67,565.28,3
44301,37033.29,1285.83,7
44302,37072.0,1517.62,4
44303,36148.2,152.49,5
44304,36213.0,0.0,1
44305,37426.5,1520.99,2
44306,38581.0,205.06,2
44307,36589.75,1348.78,4
44308,37006.0,1212.39,9
44309,37278.2,1094.75,5
44310,36505.8,739.96,5
44311,36763.64,1011.26,14
44312,37144.29,1182.2,7
44313,36451.5,456.08,2
44314,37132.17,1027.91,6
44315,36551.0,1860.93,3
44316,37887.0,957.26,6
44317,36557.67,999.4,6
44318,36877.33,1296.53,3
